TAZ_O,TAZ_D,volume
17031242300,17031241400,219
17031242300,17031241500,215
17031242300,17031241600,110
17031242300,17031242000,105
17031242300,17031242100,107
17031242300,17031242200,88
17031242300,17031242400,57
17031242300,17031242500,59
17031242300,17031242600,140
17031242300,17031242700,16
17031242300,17031242800,27
17031242300,17031242900,24
17031242300,17031243000,44
17031242300,17031243100,51
17031242300,17031243200,70
17031242300,17031243300,139
17031242300,17031243400,84
17031242300,17031243500,302
17031242300,17031271200,0
17031242300,17031271300,0
17031242300,17031271800,0
17031242300,17031280100,399
17031242300,17031280400,22
17031242300,17031280800,0
17031242300,17031280900,3
17031242300,17031281900,257
17031242300,17031282700,8
17031242300,17031282800,7
17031242300,17031283100,19
17031242300,17031283200,23
17031242300,17031283800,4
17031242300,17031291600,1
17031242300,17031301200,4
17031242300,17031310200,21
17031242300,17031310300,22
17031242300,17031310400,7
17031242300,17031310500,10
17031242300,17031310600,78
17031242300,17031310700,7
17031242300,17031310800,10
17031242300,17031310900,35
17031242300,17031320100,566
17031242300,17031320400,223
17031242300,17031320600,135
17031242300,17031330100,353
17031242300,17031330200,17
17031242300,17031340300,0
17031242300,17031340400,1
17031242300,17031340500,73
17031242300,17031340600,12
17031242300,17031350100,5
17031242300,17031350400,1
17031242300,17031351000,20
17031242300,17031351100,0
17031242300,17031351400,0
17031242300,17031351500,0
17031242300,17031360200,0
17031242300,17031380500,0
17031242300,17031590700,1
17031242300,17031600400,3
17031242300,17031600600,0
17031242300,17031600700,3
17031242300,17031600900,9
17031242300,17031830700,20
17031242300,17031830900,118
17031242300,17031831000,124
17031242300,17031831900,51
17031242300,17031832000,158
17031242300,17031832100,42
17031242300,17031832200,70
17031242300,17031832300,133
17031242300,17031832400,94
17031242300,17031832500,95
17031242300,17031832600,114
17031242300,17031832900,18
17031242300,17031833000,1258
17031242300,17031833100,239
17031242300,17031833300,21
17031242300,17031835500,0
17031242300,17031835900,0
17031242300,17031836500,0
17031242300,17031836600,23
17031242300,17031836700,24
17031242300,17031836800,11
17031242300,17031836900,0
17031242300,17031837000,2
17031242300,17031837100,6
17031242300,17031837300,1
17031242300,17031837400,4
17031242300,17031837800,51
17031242300,17031838000,14
17031242300,17031838100,157
17031242300,17031838200,103
17031242300,17031838300,78
17031242300,17031838600,3
17031242300,17031839000,131
17031242300,17031839100,858
17031242300,17031839200,0
17031242300,17031839500,1
17031242300,17031839600,2
17031242300,17031839700,7
17031242300,17031839800,5
17031242300,17031839900,5
17031242300,17031840000,1
17031242300,17031840100,0
17031242300,17031840200,1
17031242300,17031840300,1
17031242300,17031840400,1
17031242300,17031840700,1
17031242300,17031841000,41
17031242300,17031841100,37
17031242300,17031841200,17
17031242300,17031841300,11
17031242300,17031841900,86
17031242300,17031842000,0
17031242300,17031842200,259
17031242300,17031842300,254
17031242300,17031842600,2
17031242300,17031842900,12
17031242300,17031843100,23
17031242300,17031843200,18
17031242300,17031843300,17
17031242300,17031843700,19
17031242400,17031031400,46
17031242400,17031031501,9
17031242400,17031031502,25
17031242400,17031031700,46
17031242400,17031032100,71
17031242400,17031050100,23
17031242400,17031050500,13
17031242400,17031050600,15
17031242400,17031050700,10
17031242400,17031050800,6
17031242400,17031050900,3
17031242400,17031051000,9
17031242400,17031051100,5
17031242400,17031051200,5
17031242400,17031051300,19
17031242400,17031051400,41
17031242400,17031060100,8
17031242400,17031060200,24
17031242400,17031060300,16
17031242400,17031060400,28
17031242400,17031060500,2
17031242400,17031060800,32
17031242400,17031060900,86
17031242400,17031061000,26
17031242400,17031061100,71
17031242400,17031061200,46
17031242400,17031061500,40
17031242400,17031061800,10
17031242400,17031061901,27
17031242400,17031061902,31
17031242400,17031062000,58
17031242400,17031062100,80
17031242400,17031062200,29
17031242400,17031062300,12
17031242400,17031062400,6
17031242400,17031062500,11
17031242400,17031062600,12
17031242400,17031062700,25
17031242400,17031062800,42
17031242400,17031062900,31
17031242400,17031063000,92
17031242400,17031063100,35
17031242400,17031063200,61
17031242400,17031063301,24
17031242400,17031063302,74
17031242400,17031063303,17
17031242400,17031063400,28
17031242400,17031070101,58
17031242400,17031070102,31
17031242400,17031070103,12
17031242400,17031070200,86
17031242400,17031070300,52
17031242400,17031070400,47
17031242400,17031070500,16
17031242400,17031070600,23
17031242400,17031070700,23
17031242400,17031071000,26
17031242400,17031071100,57
17031242400,17031071200,59
17031242400,17031071300,58
17031242400,17031071400,38
17031242400,17031071500,148
17031242400,17031071600,3
17031242400,17031071700,3
17031242400,17031071800,30
17031242400,17031080100,52
17031242400,17031080201,15
17031242400,17031080202,54
17031242400,17031080300,161
17031242400,17031080400,36
17031242400,17031081000,125
17031242400,17031081100,84
17031242400,17031081201,157
17031242400,17031081202,43
17031242400,17031081300,116
17031242400,17031081401,187
17031242400,17031081402,112
17031242400,17031081403,174
17031242400,17031081500,287
17031242400,17031081600,155
17031242400,17031081700,520
17031242400,17031081800,304
17031242400,17031081900,9
17031242400,17031210100,46
17031242400,17031210900,72
17031242400,17031220300,55
17031242400,17031220400,102
17031242400,17031221200,41
17031242400,17031221300,150
17031242400,17031221400,119
17031242400,17031221500,69
17031242400,17031221600,67
17031242400,17031222200,90
17031242400,17031222500,27
17031242400,17031222600,20
17031242400,17031230100,5
17031242400,17031230900,59
17031242400,17031240200,16
17031242400,17031240300,43
17031242400,17031240500,110
17031242400,17031240600,17
17031242400,17031240700,6
17031242400,17031240800,7
17031242400,17031240900,43
17031242400,17031241000,29
17031242400,17031241100,44
17031242400,17031241200,28
17031242400,17031241300,16
17031242400,17031241400,310
17031242400,17031241500,252
17031242400,17031241600,92
17031242400,17031242000,102
17031242400,17031242100,127
17031242400,17031242200,110
17031242400,17031242300,54
17031242400,17031242500,24
17031242400,17031242600,108
17031242400,17031242700,10
17031242400,17031242800,31
17031242400,17031242900,12
17031242400,17031243000,37
17031242400,17031243100,68
17031242400,17031243200,64
17031242400,17031243300,87
17031242400,17031243400,83
17031242400,17031243500,188
17031242400,17031271200,1
17031242400,17031271300,0
17031242400,17031271800,1
17031242400,17031280100,282
17031242400,17031280400,8
17031242400,17031280800,0
17031242400,17031280900,2
17031242400,17031281900,181
17031242400,17031282700,10
17031242400,17031282800,2
17031242400,17031283100,7
17031242400,17031283200,7
17031242400,17031283800,7
17031242400,17031291600,0
17031242400,17031301200,2
17031242400,17031310200,26
17031242400,17031310300,15
17031242400,17031310400,3
17031242400,17031310500,5
17031242400,17031310600,84
17031242400,17031310700,2
17031242400,17031310800,13
17031242400,17031310900,30
17031242400,17031320100,400
17031242400,17031320400,158
17031242400,17031320600,90
17031242400,17031330100,257
17031242400,17031330200,10
17031242400,17031340300,0
17031242400,17031340400,4
17031242400,17031340500,50
17031242400,17031340600,7
17031242400,17031350100,5
17031242400,17031350400,0
17031242400,17031351000,10
17031242400,17031351100,0
17031242400,17031351400,0
17031242400,17031351500,0
17031242400,17031360200,0
17031242400,17031380500,0
17031242400,17031590700,3
17031242400,17031600400,1
17031242400,17031600600,0
17031242400,17031600700,3
17031242400,17031600900,4
17031242400,17031830700,29
17031242400,17031830900,175
17031242400,17031831000,121
17031242400,17031831900,33
17031242400,17031832000,77
17031242400,17031832100,26
17031242400,17031832200,72
17031242400,17031832300,108
17031242400,17031832400,91
17031242400,17031832500,81
17031242400,17031832600,100
17031242400,17031832900,9
17031242400,17031833000,854
17031242400,17031833100,136
17031242400,17031833300,36
17031242400,17031835500,0
17031242400,17031835900,1
17031242400,17031836500,2
17031242400,17031836600,20
17031242400,17031836700,58
17031242400,17031836800,23
17031242400,17031836900,1
17031242400,17031837000,9
17031242400,17031837100,10
17031242400,17031837300,1
17031242400,17031837400,1
17031242400,17031837800,47
17031242400,17031838000,18
17031242400,17031838100,85
17031242400,17031838200,66
17031242400,17031838300,61
17031242400,17031838600,0
17031242400,17031839000,77
17031242400,17031839100,636
17031242400,17031839200,1
17031242400,17031839500,1
17031242400,17031839600,1
17031242400,17031839700,9
17031242400,17031839800,6
17031242400,17031839900,5
17031242400,17031840000,0
17031242400,17031840100,2
17031242400,17031840200,2
17031242400,17031840300,2
17031242400,17031840400,1
17031242400,17031840700,5
17031242400,17031841000,36
17031242400,17031841100,47
17031242400,17031841200,19
17031242400,17031841300,14
17031242400,17031841900,130
17031242400,17031842000,2
17031242400,17031842200,216
17031242400,17031842300,240
17031242400,17031842600,3
17031242400,17031842900,24
17031242400,17031843100,17
17031242400,17031843200,40
17031242400,17031843300,17
17031242400,17031843700,34
17031242500,17031031400,31
17031242500,17031031501,5
17031242500,17031031502,12
17031242500,17031031700,11
17031242500,17031032100,25
17031242500,17031050100,18
17031242500,17031050500,10
17031242500,17031050600,15
17031242500,17031050700,1
17031242500,17031050800,1
17031242500,17031050900,1
17031242500,17031051000,3
17031242500,17031051100,10
17031242500,17031051200,4
17031242500,17031051300,12
17031242500,17031051400,8
17031242500,17031060100,9
17031242500,17031060200,8
17031242500,17031060300,10
17031242500,17031060400,19
17031242500,17031060500,5
17031242500,17031060800,17
17031242500,17031060900,39
17031242500,17031061000,15
17031242500,17031061100,59
17031242500,17031061200,21
17031242500,17031061500,42
17031242500,17031061800,6
17031242500,17031061901,20
17031242500,17031061902,14
17031242500,17031062000,46
17031242500,17031062100,66
17031242500,17031062200,18
17031242500,17031062300,12
17031242500,17031062400,5
17031242500,17031062500,11
17031242500,17031062600,11
17031242500,17031062700,40
17031242500,17031062800,20
17031242500,17031062900,21
17031242500,17031063000,47
17031242500,17031063100,22
17031242500,17031063200,27
17031242500,17031063301,13
17031242500,17031063302,16
17031242500,17031063303,12
17031242500,17031063400,16
17031242500,17031070101,22
17031242500,17031070102,32
17031242500,17031070103,12
17031242500,17031070200,40
17031242500,17031070300,32
17031242500,17031070400,19
17031242500,17031070500,23
17031242500,17031070600,15
17031242500,17031070700,23
17031242500,17031071000,13
17031242500,17031071100,29
17031242500,17031071200,76
17031242500,17031071300,5
17031242500,17031071400,42
17031242500,17031071500,94
17031242500,17031071600,1
17031242500,17031071700,2
17031242500,17031071800,27
17031242500,17031080100,43
17031242500,17031080201,26
17031242500,17031080202,37
17031242500,17031080300,90
17031242500,17031080400,28
17031242500,17031081000,57
17031242500,17031081100,58
17031242500,17031081201,129
17031242500,17031081202,26
17031242500,17031081300,61
17031242500,17031081401,156
17031242500,17031081402,93
17031242500,17031081403,159
17031242500,17031081500,245
17031242500,17031081600,119
17031242500,17031081700,369
17031242500,17031081800,283
17031242500,17031081900,9
17031242500,17031210100,36
17031242500,17031210900,43
17031242500,17031220300,23
17031242500,17031220400,79
17031242500,17031221200,25
17031242500,17031221300,106
17031242500,17031221400,88
17031242500,17031221500,37
17031242500,17031221600,43
17031242500,17031222200,61
17031242500,17031222500,9
17031242500,17031222600,4
17031242500,17031230100,7
17031242500,17031230900,28
17031242500,17031240200,14
17031242500,17031240300,29
17031242500,17031240500,68
17031242500,17031240600,9
17031242500,17031240700,5
17031242500,17031240800,8
17031242500,17031240900,23
17031242500,17031241000,13
17031242500,17031241100,33
17031242500,17031241200,39
17031242500,17031241300,10
17031242500,17031241400,254
17031242500,17031241500,170
17031242500,17031241600,81
17031242500,17031242000,58
17031242500,17031242100,153
17031242500,17031242200,129
17031242500,17031242300,64
17031242500,17031242400,22
17031242500,17031242600,42
17031242500,17031242700,4
17031242500,17031242800,17
17031242500,17031242900,11
17031242500,17031243000,44
17031242500,17031243100,63
17031242500,17031243200,66
17031242500,17031243300,89
17031242500,17031243400,65
17031242500,17031243500,151
17031242500,17031271200,0
17031242500,17031271300,0
17031242500,17031271800,0
17031242500,17031280100,211
17031242500,17031280400,18
17031242500,17031280800,0
17031242500,17031280900,7
17031242500,17031281900,145
17031242500,17031282700,4
17031242500,17031282800,8
17031242500,17031283100,6
17031242500,17031283200,5
17031242500,17031283800,2
17031242500,17031291600,1
17031242500,17031301200,0
17031242500,17031310200,11
17031242500,17031310300,19
17031242500,17031310400,2
17031242500,17031310500,10
17031242500,17031310600,59
17031242500,17031310700,0
17031242500,17031310800,13
17031242500,17031310900,12
17031242500,17031320100,308
17031242500,17031320400,141
17031242500,17031320600,95
17031242500,17031330100,187
17031242500,17031330200,7
17031242500,17031340300,0
17031242500,17031340400,0
17031242500,17031340500,30
17031242500,17031340600,7
17031242500,17031350100,2
17031242500,17031350400,0
17031242500,17031351000,16
17031242500,17031351100,1
17031242500,17031351400,2
17031242500,17031351500,0
17031242500,17031360200,0
17031242500,17031380500,0
17031242500,17031590700,2
17031242500,17031600400,0
17031242500,17031600600,2
17031242500,17031600700,0
17031242500,17031600900,8
17031242500,17031830700,18
17031242500,17031830900,94
17031242500,17031831000,57
17031242500,17031831900,9
17031242500,17031832000,84
17031242500,17031832100,13
17031242500,17031832200,48
17031242500,17031832300,86
17031242500,17031832400,36
17031242500,17031832500,48
17031242500,17031832600,55
17031242500,17031832900,11
17031242500,17031833000,668
17031242500,17031833100,146
17031242500,17031833300,20
17031242500,17031835500,0
17031242500,17031835900,1
17031242500,17031836500,1
17031242500,17031836600,18
17031242500,17031836700,22
17031242500,17031836800,10
17031242500,17031836900,0
17031242500,17031837000,1
17031242500,17031837100,5
17031242500,17031837300,0
17031242500,17031837400,2
17031242500,17031837800,50
17031242500,17031838000,12
17031242500,17031838100,61
17031242500,17031838200,78
17031242500,17031838300,28
17031242500,17031838600,0
17031242500,17031839000,99
17031242500,17031839100,542
17031242500,17031839200,2
17031242500,17031839500,0
17031242500,17031839600,0
17031242500,17031839700,10
17031242500,17031839800,0
17031242500,17031839900,0
17031242500,17031840000,1
17031242500,17031840100,0
17031242500,17031840200,0
17031242500,17031840300,0
17031242500,17031840400,0
17031242500,17031840700,12
17031242500,17031841000,16
17031242500,17031841100,37
17031242500,17031841200,24
17031242500,17031841300,6
17031242500,17031841900,101
17031242500,17031842000,2
17031242500,17031842200,102
17031242500,17031842300,154
17031242500,17031842600,5
17031242500,17031842900,14
17031242500,17031843100,14
17031242500,17031843200,12
17031242500,17031843300,18
17031242500,17031843700,25
17031242600,17031031400,55
17031242600,17031031501,7
17031242600,17031031502,17
17031242600,17031031700,31
17031242600,17031032100,58
17031242600,17031050100,20
17031242600,17031050500,18
17031242600,17031050600,15
17031242600,17031050700,4
17031242600,17031050800,3
17031242600,17031050900,0
17031242600,17031051000,3
17031242600,17031051100,12
17031242600,17031051200,4
17031242600,17031051300,5
17031242600,17031051400,12
17031242600,17031060100,14
17031242600,17031060200,19
17031242600,17031060300,13
17031242600,17031060400,27
17031242600,17031060500,9
17031242600,17031060800,28
17031242600,17031060900,58
17031242600,17031061000,27
17031242600,17031061100,105
17031242600,17031061200,42
17031242600,17031061500,46
17031242600,17031061800,10
17031242600,17031061901,48
17031242600,17031061902,35
17031242600,17031062000,78
17031242600,17031062100,83
17031242600,17031062200,26
17031242600,17031062300,3
17031242600,17031062400,7
17031242600,17031062500,18
17031242600,17031062600,12
17031242600,17031062700,25
17031242600,17031062800,33
17031242600,17031062900,43
17031242600,17031063000,103
17031242600,17031063100,16
17031242600,17031063200,53
17031242600,17031063301,11
17031242600,17031063302,33
17031242600,17031063303,17
17031242600,17031063400,27
17031242600,17031070101,48
17031242600,17031070102,21
17031242600,17031070103,11
17031242600,17031070200,75
17031242600,17031070300,50
17031242600,17031070400,49
17031242600,17031070500,43
17031242600,17031070600,14
17031242600,17031070700,51
17031242600,17031071000,17
17031242600,17031071100,41
17031242600,17031071200,66
17031242600,17031071300,19
17031242600,17031071400,68
17031242600,17031071500,119
17031242600,17031071600,5
17031242600,17031071700,3
17031242600,17031071800,22
17031242600,17031080100,39
17031242600,17031080201,29
17031242600,17031080202,52
17031242600,17031080300,139
17031242600,17031080400,51
17031242600,17031081000,104
17031242600,17031081100,114
17031242600,17031081201,188
17031242600,17031081202,64
17031242600,17031081300,106
17031242600,17031081401,236
17031242600,17031081402,113
17031242600,17031081403,228
17031242600,17031081500,266
17031242600,17031081600,187
17031242600,17031081700,461
17031242600,17031081800,324
17031242600,17031081900,9
17031242600,17031210100,69
17031242600,17031210900,79
17031242600,17031220300,36
17031242600,17031220400,173
17031242600,17031221200,25
17031242600,17031221300,165
17031242600,17031221400,234
17031242600,17031221500,55
17031242600,17031221600,71
17031242600,17031222200,108
17031242600,17031222500,41
17031242600,17031222600,13
17031242600,17031230100,5
17031242600,17031230900,64
17031242600,17031240200,9
17031242600,17031240300,116
17031242600,17031240500,119
17031242600,17031240600,21
17031242600,17031240700,4
17031242600,17031240800,5
17031242600,17031240900,33
17031242600,17031241000,11
17031242600,17031241100,48
17031242600,17031241200,24
17031242600,17031241300,17
17031242600,17031241400,543
17031242600,17031241500,226
17031242600,17031241600,94
17031242600,17031242000,97
17031242600,17031242100,204
17031242600,17031242200,209
17031242600,17031242300,134
17031242600,17031242400,99
17031242600,17031242500,54
17031242600,17031242700,11
17031242600,17031242800,30
17031242600,17031242900,19
17031242600,17031243000,88
17031242600,17031243100,67
17031242600,17031243200,113
17031242600,17031243300,95
17031242600,17031243400,127
17031242600,17031243500,210
17031242600,17031271200,1
17031242600,17031271300,0
17031242600,17031271800,1
17031242600,17031280100,333
17031242600,17031280400,21
17031242600,17031280800,0
17031242600,17031280900,7
17031242600,17031281900,211
17031242600,17031282700,5
17031242600,17031282800,7
17031242600,17031283100,13
17031242600,17031283200,9
17031242600,17031283800,4
17031242600,17031291600,1
17031242600,17031301200,2
17031242600,17031310200,20
17031242600,17031310300,14
17031242600,17031310400,8
17031242600,17031310500,21
17031242600,17031310600,97
17031242600,17031310700,4
17031242600,17031310800,18
17031242600,17031310900,29
17031242600,17031320100,371
17031242600,17031320400,197
17031242600,17031320600,95
17031242600,17031330100,309
17031242600,17031330200,14
17031242600,17031340300,0
17031242600,17031340400,1
17031242600,17031340500,56
17031242600,17031340600,9
17031242600,17031350100,4
17031242600,17031350400,0
17031242600,17031351000,15
17031242600,17031351100,1
17031242600,17031351400,4
17031242600,17031351500,0
17031242600,17031360200,0
17031242600,17031380500,0
17031242600,17031590700,1
17031242600,17031600400,0
17031242600,17031600600,0
17031242600,17031600700,2
17031242600,17031600900,6
17031242600,17031830700,27
17031242600,17031830900,155
17031242600,17031831000,91
17031242600,17031831900,30
17031242600,17031832000,134
17031242600,17031832100,24
17031242600,17031832200,40
17031242600,17031832300,121
17031242600,17031832400,89
17031242600,17031832500,80
17031242600,17031832600,86
17031242600,17031832900,8
17031242600,17031833000,1003
17031242600,17031833100,198
17031242600,17031833300,31
17031242600,17031835500,1
17031242600,17031835900,0
17031242600,17031836500,1
17031242600,17031836600,25
17031242600,17031836700,17
17031242600,17031836800,27
17031242600,17031836900,1
17031242600,17031837000,3
17031242600,17031837100,9
17031242600,17031837300,1
17031242600,17031837400,5
17031242600,17031837800,70
17031242600,17031838000,28
17031242600,17031838100,91
17031242600,17031838200,126
17031242600,17031838300,41
17031242600,17031838600,2
17031242600,17031839000,79
17031242600,17031839100,736
17031242600,17031839200,1
17031242600,17031839500,0
17031242600,17031839600,1
17031242600,17031839700,14
17031242600,17031839800,2
17031242600,17031839900,6
17031242600,17031840000,0
17031242600,17031840100,2
17031242600,17031840200,2
17031242600,17031840300,3
17031242600,17031840400,2
17031242600,17031840700,6
17031242600,17031841000,63
17031242600,17031841100,57
17031242600,17031841200,24
17031242600,17031841300,18
17031242600,17031841900,140
17031242600,17031842000,1
17031242600,17031842200,324
17031242600,17031842300,236
17031242600,17031842600,2
17031242600,17031842900,22
17031242600,17031843100,24
17031242600,17031843200,27
17031242600,17031843300,13
17031242600,17031843700,52
17031242700,17031031400,3
17031242700,17031031501,1
17031242700,17031031502,1
17031242700,17031031700,1
17031242700,17031032100,2
17031242700,17031050100,1
17031242700,17031050500,0
17031242700,17031050600,3
17031242700,17031050700,0
17031242700,17031050800,0
17031242700,17031050900,0
17031242700,17031051000,1
17031242700,17031051100,2
17031242700,17031051200,3
17031242700,17031051300,2
17031242700,17031051400,1
17031242700,17031060100,2
17031242700,17031060200,0
17031242700,17031060300,1
17031242700,17031060400,1
17031242700,17031060500,1
17031242700,17031060800,1
17031242700,17031060900,1
17031242700,17031061000,4
17031242700,17031061100,7
17031242700,17031061200,1
17031242700,17031061500,2
17031242700,17031061800,0
17031242700,17031061901,1
17031242700,17031061902,1
17031242700,17031062000,2
17031242700,17031062100,8
17031242700,17031062200,5
17031242700,17031062300,1
17031242700,17031062400,0
17031242700,17031062500,0
17031242700,17031062600,1
17031242700,17031062700,0
17031242700,17031062800,2
17031242700,17031062900,5
17031242700,17031063000,6
17031242700,17031063100,1
17031242700,17031063200,3
17031242700,17031063301,2
17031242700,17031063302,3
17031242700,17031063303,2
17031242700,17031063400,1
17031242700,17031070101,3
17031242700,17031070102,1
17031242700,17031070103,0
17031242700,17031070200,11
17031242700,17031070300,2
17031242700,17031070400,4
17031242700,17031070500,1
17031242700,17031070600,2
17031242700,17031070700,5
17031242700,17031071000,1
17031242700,17031071100,5
17031242700,17031071200,5
17031242700,17031071300,3
17031242700,17031071400,3
17031242700,17031071500,22
17031242700,17031071600,0
17031242700,17031071700,0
17031242700,17031071800,3
17031242700,17031080100,1
17031242700,17031080201,1
17031242700,17031080202,4
17031242700,17031080300,19
17031242700,17031080400,4
17031242700,17031081000,4
17031242700,17031081100,6
17031242700,17031081201,13
17031242700,17031081202,4
17031242700,17031081300,10
17031242700,17031081401,9
17031242700,17031081402,8
17031242700,17031081403,23
17031242700,17031081500,23
17031242700,17031081600,16
17031242700,17031081700,74
17031242700,17031081800,27
17031242700,17031081900,2
17031242700,17031210100,10
17031242700,17031210900,10
17031242700,17031220300,2
17031242700,17031220400,15
17031242700,17031221200,6
17031242700,17031221300,13
17031242700,17031221400,19
17031242700,17031221500,2
17031242700,17031221600,1
17031242700,17031222200,2
17031242700,17031222500,3
17031242700,17031222600,2
17031242700,17031230100,0
17031242700,17031230900,7
17031242700,17031240200,1
17031242700,17031240300,1
17031242700,17031240500,7
17031242700,17031240600,3
17031242700,17031240700,0
17031242700,17031240800,0
17031242700,17031240900,2
17031242700,17031241000,1
17031242700,17031241100,10
17031242700,17031241200,5
17031242700,17031241300,2
17031242700,17031241400,38
17031242700,17031241500,26
17031242700,17031241600,10
17031242700,17031242000,15
17031242700,17031242100,17
17031242700,17031242200,15
17031242700,17031242300,6
17031242700,17031242400,11
17031242700,17031242500,4
17031242700,17031242600,7
17031242700,17031242800,3
17031242700,17031242900,4
17031242700,17031243000,15
17031242700,17031243100,7
17031242700,17031243200,10
17031242700,17031243300,8
17031242700,17031243400,13
17031242700,17031243500,27
17031242700,17031271200,0
17031242700,17031271300,2
17031242700,17031271800,0
17031242700,17031280100,22
17031242700,17031280400,4
17031242700,17031280800,0
17031242700,17031280900,1
17031242700,17031281900,14
17031242700,17031282700,0
17031242700,17031282800,1
17031242700,17031283100,0
17031242700,17031283200,0
17031242700,17031283800,0
17031242700,17031291600,0
17031242700,17031301200,0
17031242700,17031310200,0
17031242700,17031310300,3
17031242700,17031310400,0
17031242700,17031310500,0
17031242700,17031310600,10
17031242700,17031310700,1
17031242700,17031310800,1
17031242700,17031310900,2
17031242700,17031320100,31
17031242700,17031320400,17
17031242700,17031320600,15
17031242700,17031330100,27
17031242700,17031330200,3
17031242700,17031340300,0
17031242700,17031340400,0
17031242700,17031340500,8
17031242700,17031340600,1
17031242700,17031350100,1
17031242700,17031350400,0
17031242700,17031351000,0
17031242700,17031351100,0
17031242700,17031351400,0
17031242700,17031351500,0
17031242700,17031360200,0
17031242700,17031380500,0
17031242700,17031590700,0
17031242700,17031600400,1
17031242700,17031600600,0
17031242700,17031600700,0
17031242700,17031600900,0
17031242700,17031830700,2
17031242700,17031830900,17
17031242700,17031831000,8
17031242700,17031831900,2
17031242700,17031832000,11
17031242700,17031832100,1
17031242700,17031832200,6
17031242700,17031832300,17
17031242700,17031832400,23
17031242700,17031832500,12
17031242700,17031832600,9
17031242700,17031832900,1
17031242700,17031833000,90
17031242700,17031833100,26
17031242700,17031833300,1
17031242700,17031835500,0
17031242700,17031835900,0
17031242700,17031836500,0
17031242700,17031836600,4
17031242700,17031836700,5
17031242700,17031836800,5
17031242700,17031836900,1
17031242700,17031837000,0
17031242700,17031837100,0
17031242700,17031837300,0
17031242700,17031837400,1
17031242700,17031837800,21
17031242700,17031838000,2
17031242700,17031838100,15
17031242700,17031838200,7
17031242700,17031838300,3
17031242700,17031838600,0
17031242700,17031839000,11
17031242700,17031839100,56
17031242700,17031839200,0
17031242700,17031839500,0
17031242700,17031839600,0
17031242700,17031839700,1
17031242700,17031839800,0
17031242700,17031839900,0
17031242700,17031840000,0
17031242700,17031840100,0
17031242700,17031840200,0
17031242700,17031840300,0
17031242700,17031840400,0
17031242700,17031840700,0
17031242700,17031841000,10
17031242700,17031841100,1
17031242700,17031841200,3
17031242700,17031841300,2
17031242700,17031841900,10
17031242700,17031842000,0
17031242700,17031842200,13
17031242700,17031842300,10
17031242700,17031842600,3
17031242700,17031842900,1
17031242700,17031843100,4
17031242700,17031843200,1
17031242700,17031843300,0
17031242700,17031843700,1
17031242800,17031031400,7
17031242800,17031031501,4
17031242800,17031031502,0
17031242800,17031031700,5
17031242800,17031032100,15
17031242800,17031050100,3
17031242800,17031050500,2
17031242800,17031050600,11
17031242800,17031050700,1
17031242800,17031050800,0
17031242800,17031050900,3
17031242800,17031051000,1
17031242800,17031051100,4
17031242800,17031051200,1
17031242800,17031051300,0
17031242800,17031051400,6
17031242800,17031060100,4
17031242800,17031060200,2
17031242800,17031060300,2
17031242800,17031060400,4
17031242800,17031060500,0
17031242800,17031060800,12
17031242800,17031060900,14
17031242800,17031061000,8
17031242800,17031061100,27
17031242800,17031061200,6
17031242800,17031061500,15
17031242800,17031061800,0
17031242800,17031061901,7
17031242800,17031061902,11
17031242800,17031062000,23
17031242800,17031062100,21
17031242800,17031062200,7
17031242800,17031062300,4
17031242800,17031062400,1
17031242800,17031062500,0
17031242800,17031062600,4
17031242800,17031062700,9
17031242800,17031062800,12
17031242800,17031062900,8
17031242800,17031063000,7
17031242800,17031063100,6
17031242800,17031063200,14
17031242800,17031063301,6
17031242800,17031063302,7
17031242800,17031063303,5
17031242800,17031063400,6
17031242800,17031070101,20
17031242800,17031070102,11
17031242800,17031070103,5
17031242800,17031070200,15
17031242800,17031070300,8
17031242800,17031070400,15
17031242800,17031070500,7
17031242800,17031070600,10
17031242800,17031070700,17
17031242800,17031071000,4
17031242800,17031071100,12
17031242800,17031071200,16
17031242800,17031071300,6
17031242800,17031071400,7
17031242800,17031071500,30
17031242800,17031071600,1
17031242800,17031071700,1
17031242800,17031071800,6
17031242800,17031080100,20
17031242800,17031080201,8
17031242800,17031080202,18
17031242800,17031080300,24
17031242800,17031080400,3
17031242800,17031081000,15
17031242800,17031081100,19
17031242800,17031081201,44
17031242800,17031081202,15
17031242800,17031081300,22
17031242800,17031081401,38
17031242800,17031081402,46
17031242800,17031081403,55
17031242800,17031081500,88
17031242800,17031081600,41
17031242800,17031081700,165
17031242800,17031081800,71
17031242800,17031081900,0
17031242800,17031210100,10
17031242800,17031210900,13
17031242800,17031220300,10
17031242800,17031220400,15
17031242800,17031221200,3
17031242800,17031221300,23
17031242800,17031221400,20
17031242800,17031221500,13
17031242800,17031221600,26
17031242800,17031222200,27
17031242800,17031222500,10
17031242800,17031222600,2
17031242800,17031230100,1
17031242800,17031230900,10
17031242800,17031240200,2
17031242800,17031240300,23
17031242800,17031240500,31
17031242800,17031240600,3
17031242800,17031240700,1
17031242800,17031240800,0
17031242800,17031240900,10
17031242800,17031241000,2
17031242800,17031241100,14
17031242800,17031241200,7
17031242800,17031241300,4
17031242800,17031241400,101
17031242800,17031241500,59
17031242800,17031241600,24
17031242800,17031242000,23
17031242800,17031242100,44
17031242800,17031242200,38
17031242800,17031242300,22
17031242800,17031242400,14
17031242800,17031242500,10
17031242800,17031242600,27
